"name","address","category"
"Coran Boutique Spa Bangkok","54  Soi  Nana Nuea , Sukhumvit 3 Road, Khlong Toei Nuea, Wattana, Bangkok 10110","spa_and_massage"
"La Vie Detox & Wellness Center","F-G, 11th Floor, Gaysorn Tower, 127 Rajprasong Rd, Lumphini, Pathum Wan, Bangkok 10330","spa_and_massage"
"MYTT Beach Hotel Moon Spa","mytt beach hotel Pattaya 3 Alley, Muang Pattaya, Bang Lamung, Chon Buri 20150","spa_and_massage"
"Tea Tree Spa","129/129 Petchkasem Road Nong Gae, Prachuabkhirikhan, Hua Hin, Prachuap Khiri Khan 77110","spa_and_massage"
"King & I Spa and Massage (Sukhumvit Branch)","Sukhumvit Plaza Tower Sukhumvit 12 Alley, Khlong Toei, BKK 10110","spa_and_massage"
"Kinneri Spa","Numberone-ram 2 Rd, Khwaeng Dok Mai, Khet Prawet, Krung Thep Maha Nakhon 10250","spa_and_massage"
"Beauty Story (Mega Bangna)","Mega Bangna floor 1 Bang Kaeo, Bang Phli District, Samut Prakan 10540","spa_and_massage"
"Divana Virtue Spa (Silom Branch)","10 Srivieng, Silom, Bangrak 10500","spa_and_massage"
"Chaari Spa","(BTS Ari) 2nd floor, A-One, 9/2 Soi Ari 1, Phaholyothin Rd. Bangkok, Thailand","spa_and_massage"
"Relax Place Health & Massage (Bangna Branch)","Thanon Bang Na-Trat Frontage, Khwaeng Bang Na, Khet Bang Na, Bangkok 10260","spa_and_massage"
"Anne Semonin Spa (Pullman Bangkok Hotel G Branch)","4th Floor, Pullman Bangkok Hotel G, 188 Silom Rd, Khwaeng Suriya Wong, Khet Bang Rak, Bangkok 10500","spa_and_massage"
"Relax Place Health & Massage (Seacon Square Branch)","Seacon Square 3 rd Floor 55 Srinakarin Road, Nongbon Prawet, Bangkok","spa_and_massage"
"Holiday Relax Massage","59/1 Soi Sukhumvit 22 (Sai Nam Thip), Khwaeng Khlong Tan, Khet Khlong Toei, Krung Thep Maha Nakhon 10110","spa_and_massage"
"Tara Boutique Massage","4th FLOOR Central RamaIII 79 Satupradit road, yannawa, chongnonsri, Bangkok 10120","spa_and_massage"
"Queen De Nail Bangkok Salon & Spa","35 soi aree paholyothin 7 Road samsennai phayathai Bangkok","spa_and_massage"
"BKKSUN Tanning Studio","34, 2/9 Sukhumvit Rd, Khlong Tan, Khlong Toei, Bangkok 10110","spa_and_massage"
"Qing Long Clinic","28/291 Premio Vetro Condo, Ngamwongwan Rd.  Ladyao Chatuchak, Bangkok  10900","spa_and_massage"
"Shine Spa at Sheraton Hua Hin Resort & Spa","1573 Phet Kasem Rd, Thambol Cha-Am, Hua Hin District, Phetchaburi 76120","spa_and_massage"
"Ichirin Japanese Style Esthetics","RSU Tower 4 Floor, Sukhumvit Rd, Khlong Toei Nuea, Watthana, Bangkok 10110","spa_and_massage"
"WAREERAK HOT SPRING SPA","18 Moo 7, Khlongtom Nua,  Khlong Tom ,Krabi 81120","spa_and_massage"
"The Barai","91 Hua Hin – Khao Takiap Road Hua Hin, Prachuap Khiri Khan 77110","spa_and_massage"
"Ikigai Spa Bangkok","""Craftsman Bangkok Hotel, 34-36 Phahonyothin Soi 11 Khwaeng Samsen Nai, Phaya Thai, Bangkok 10400  ""","spa_and_massage"
"Sala Nuad Bangkok & Nail Bar","57 Soi Naradhiwas 3 (BTS Chong Non-sri) Silom Bangrak Bangkok 10500","spa_and_massage"
"I.SAWAN RESIDENTIAL SPA & CLUB at Grand Hyatt Erawan Bangkok","5th floor Grand Hyatt Erawan Bangkok, 494 Rajdamri Rd., Bangkok, Thailand","spa_and_massage"
"Lalynthip Massage & Salon","Sukhumvit 22, Khlong Toei, Bangkok 10110, Thailand","spa_and_massage"
"Let's Relax I'm Chinatown","3rd Floor, I'm Chinatown Shopping Complex,(MRT Wat Mangkorn) No.531 Room No.F3-2, Charoenkrung Rd., Pomprab, Pomprabsattrupai, Bangkok 10100","spa_and_massage"
"Noora Spa by Marrakesh Hua Hin resort and spa","63/411 Petchkasem Rd., Hua Hin Prachuap Khiri Khan 77110","spa_and_massage"
"Chudamas Thai Massage","1 Rama IX, Soi 60, Suan Luang, Suan Luang, Bangkok 10250","spa_and_massage"
"Denara Massage & Beauty","157 Indaraphon Road, Phlapphla Subdistrict, Wang Thonglang District, Bangkok 10310","spa_and_massage"
"Yim's Style","58/1 Soi  Sukhumvit 31 Yaek 4  Klongton-nua  Wattana Bangkok 10110","spa_and_massage"
"Nap Relax Massage","317 Chamchuri Square,3rd floor, Rama IV Rd, Pathum Wan, Pathum Wan District, Bangkok 10330","spa_and_massage"
"THANN Sanctuary Spa (Sukhumvit 47)","845, 47 Sukhumvit Rd, Khlong Tan Nuea, Watthana, Bangkok, Thailand, 10110","spa_and_massage"
"Siritara Spa","20 Soi lasalle36 Bangna Bangkok","spa_and_massage"
"THANN Sanctuary Spa (Emporium)","THANN Spa Emporium 662 Sukhumvit Rd, Khwaeng Khlong Tan, Khet Khlong Toei, Krung Thep Maha Nakhon 10110","spa_and_massage"
"Botanica Spa","1024 Supreme Complex 2FL ,Samsen 28, Nakhon Chai Si Rd, Dusit , Bangkok 10300","spa_and_massage"
"Ploen Boutique Spa","Suwannin Place, 1258 Rama VIII Road, Bang Yi Khan,  Bang Phlat, Bangkok 10700","spa_and_massage"
"Grand Massage and Spa (Grand 5 Hotel and Plaza Branch)","Grand 5 hotel and plaza (M Floor), Sukhumvit 5 Rd, Khlong Toei Nuea, Watthana,Bangkok 10110","spa_and_massage"
"Raku Spa Bangkok","59/1 To Sak Alley, Khlong Tan Nuea, Watthana, Bangkok 10110","spa_and_massage"
"Satira Spa","622 The Emporium, Sukhumvit Rd, Khwaeng Khlong Tan, Watthana, Bangkok 10110","spa_and_massage"
"Su Esthetic Home Spa","Soi Thanphuying Phuangrat Praphai, Sukhumvit Soi 26, Bangkok 10110","spa_and_massage"
"Masumi Spa Chiangmai","Chiangmai Orchid Hotel 23 Huaykaew Rd., Sutep, Muang, Chiangmai 50200","spa_and_massage"
"Let's Relax Hua Hin Soi 100","8/62 Soi Moo Ban Nong Kae, Tambol Nong Kae, Amphoe Hua Hin, Prachuapkhirikhan 77110","spa_and_massage"
"Dara Thai Massage","2nd Floor LIDO Connect, Siam Square Soi2, Pathum Wan, Pathum Wan, Bangkok 10330","spa_and_massage"
"Relax Place Sukhumvit 101","101 True Digital Park, 2Floor, Sukhumvit Rd, Bang Chak, Phra Khanong, Bangkok 10260","spa_and_massage"
"Let's Relax Terminal 21","6th Floor Hollywood Terminal 21 Shopping mall 2, 88 Sukhumvit Soi 19 (Wattana) Sukhumvit Road North Klongtoei, Wattana","spa_and_massage"
"Spa Life - The Mall Bangkae Branch","275, 2nd Floor The Mall Bangkae, Room 2AL 24 B, Phetkasem Rd., Bangkae, Bangkok 10160","spa_and_massage"
"Let's Relax Spa Bangkok The Allez Sukhumvit 13","No. 1 3rd Floor. Sukhumvit Road, soi Sukhumvit 13 (Sangjan), Klongtoey-nua, Wattana, Bangkok 10110","spa_and_massage"
"Coran Boutique Spa Pattaya","291/4 Soi Na Kluea 16, Tambon Na Kluea, Amphoe Bang Lamung, Chonburi 20150","spa_and_massage"
"Mai Ngarm Central Plaza Mahachai","Central Plaza Mahachai 2nd Floor Room No. KG02, 98 Moo 4, Rama 2 Road, Na Di, Mueang Samut Sakhon District, Samut Sakhon 74000","spa_and_massage"
"Chiwi Clinic Acupuncture and Herb","Primary House 42/26 Moo.14 Bang Kaew Subdistrict, Bang Phli District, Samut Prakan 10540","spa_and_massage"
"Le Beau Spa","495/1 Pracharat Sai2 Rd., Bang Sue","spa_and_massage"
"Physio Art Clinic","25/12 ChomThong Rd. ChomThong Bangkok 10150","spa_and_massage"
"Wish Well Nails and Spa","Krongkan Pornpailin Business Point Onnut 17","spa_and_massage"
"Senya Spirit Spa","129/3 Soi Thonglor 7, Sukhumvit 55,Wattana, Bangkok, 10110","spa_and_massage"
"Kiyora Spa","26/1 Chang Moi Rd., Soi 2, Chang Moi, Muong, Chiang Mai 50300","spa_and_massage"
"Than Tara Wellness","88/10 iPark Village, Soi Samakkhi 29, Samakkhi Road, Bang Talat , Pak Kred, Nonthaburi 11120","spa_and_massage"
"Natchaya Clinic","9/9-11 Seri Thai Road, Khwang Ram Intra, Kan Na Yao, Bangkok","spa_and_massage"
"B'Blossom Beauty & Spa","1001, Sukhumvit Road, Khlong Tan Nue, Khet Watthana, 10110 Bangkok, Thailand","spa_and_massage"
"Nua:D by arom:D Spa (Phuket)","G Floor, Central Floresta Phuket 199 Moo 5 Vichitsongkram Road, Wichit, Phuket 83000","spa_and_massage"
"The One Sand Bath","The One Residence, 319 Sri Nakarin Rd., Bangkok, Thailand","spa_and_massage"
"Let's Relax Suanplu","7/24 Soi Suanplu, Thung Maha Mek, Sathorn, Bangkok 10120","spa_and_massage"
"Let's Relax Sukhumvit 31","5/2-3 Sukhumvit 31, (Soi Sawasdee), Khwaeng Khlong Toei Nuea, Wattana, Bangkok 10110","spa_and_massage"
"Orawana Wellness Center","748 Sukumvit Rd. (Local Between Sukumvit and Soi 30 Ton Khlong, Sukhumvit 30/1 Alley, Khlong Toei, Bangkok 10110","spa_and_massage"
"Tarali Massage & Spa","642 Pradit Manutham Road, Wangthonglhang, Bangkok 10310","spa_and_massage"
"Destinare","92/3 Soi Lang Suan 6, Lumphini, Pathumwan, Bangkok 10330","spa_and_massage"
"RarinJinda Wellness Spa Chiang Mai","1, 14 Chareonraj Rd., T. Wat Kate, A. Muang, Chiang Mai","spa_and_massage"
"Le SPA with L'Occitane","Sofitel Bangkok Sukhumvit 189 Sukhumvit Road, Klongtoey Nua, Wattana, Bangkok 10110","spa_and_massage"
"Seoul Cute Beauty Spa and Cafe","29 / 70-72 Soi Soonvijai (RCA), Bang Kapi, Huai Khwang , Bangkok 10310","spa_and_massage"
"Norawadee Spa","272 Soi Bang Na-Trat Soi 4, Bang Na, Bangkok 10260","spa_and_massage"
"Superior Medical Center","839 Bang Na-Trat Rd., Soi Bang Na-Trat 29, Bang Na Nue, Bang Na, Bangkok 10260","spa_and_massage"
"Spa Life - Future Park Rangsit Branch","Future Park Rangsit, 3rd floor,FF 3004 Room, Paholyothin Road, Tanyaburi, Pathumthani 12130","spa_and_massage"
"Beatroot Home Spa","1747/9 Chan Kao Road between Soi 4-6, Sathorn, Bangkok 10120","spa_and_massage"
"Zensala Spa","35/311 Moo 12 Pradit Manutham Rd, Bangkok, Thailand 10230","spa_and_massage"
"Spa Life - Major Avenue Ratchayothin Branch","B308, Major Avenue Ratchayothin, 234/2, Ratchadaphisek Rd., Ladyao, Chatuchak, Bangkok 10900","spa_and_massage"
"Nail Villa & Spa Cottage","369/1 Chamnian Soem Alley, Khwaeng Wang Thonglang, Khet Wang Thonglang, Krung Thep Maha Nakhon 10310","spa_and_massage"
"Let's Relax Pattaya","240/9 Mu5 Nakluar, Banglamung, Chonburi, Pattaya in Thailand","spa_and_massage"
"Let's Relax Sukhumvit Soi 39","Sukhumvit Soi 39 (Phrompong), North Klongton, Wattana, Bangkok, Thailand","spa_and_massage"
"Anantara Spa at Anantara Layan Phuket Resort","168 Moo 6, Layan Beach Soi 4, Cherngtalay, Amphur Thalang, Phuket","spa_and_massage"
"Ava Spa","The Master Udomsuk, 954/3 Sukhumvit 103 Road, Khwaeng Bangna, Khet Bangna, Bangkok 10260","spa_and_massage"
"Andaman Massage House","PTT station 599/6-9 Ramkhamhaeng 39 10310 Bangkok","spa_and_massage"
"RarinJinda Wellness Spa Ploenchit","30th floor, Grande Centre Point Ploenchit Hotel; 100 Wireless Road, Lumpini, Pathumwan, Bangkok 10330","spa_and_massage"
"Zira Spa","8/1 Rajvithi Rd, Soi Ratvithi Lane 1, Si Phum, Mueang Chiang Mai,  Chiang Mai 50300","spa_and_massage"
"Grand Massage & Spa (MBK Branch)","2nd Floor, MBK Center, Phayathai Rd, Wang Mai, Pathum Wan, Bangkok 10330","spa_and_massage"
"Deluxe Massage Therapy","69 Phayathai Rd. Phayathai, Ratchathewi, Bangkok 10400","spa_and_massage"
"Sapaiya Spa & Clinic","412 Moo 8, wiang tai, pai, Mae Hong Son 58130","spa_and_massage"
"Lavana Bangkok","No.4 Soi Sukhumvit 12 Sukhumvit Road., Klongtoey, Klongtoey,  10110 Bangkok","spa_and_massage"
"Makkha Health&Spa (Marriott Executive Apartments Sukhumvit Park)","90 Marriott Executive Apartments Sukhumvit Park (Floor3), Sukhumvit Soi 24 Klongton, Klongtoey, Bangkok, 10110","spa_and_massage"
"Medee Spa","soi chan 23/2 Tungwatdon Sathorn Bangkok 10120","spa_and_massage"
"Chalada Massage & Spa","35/11 Soi Chaengwattana 28 (Near Central Chaengwattana), Bang Talat,  Pak Kret, Nonthaburi 11120","spa_and_massage"
"Siladon Spa Bangkok","Siladon Spa Bangkok, 44/8 Convent Road, Silom, BangRak, Bangkok, 10500","spa_and_massage"
"Spa Life - Nara Place Branch","97/449-451 Sathupradit Road, Chong Nonsi, Yannawa, Bangkok 10120","spa_and_massage"
"Makkha Health&Spa (Colonial Gardens)","4 Sam Lan 2 Alley, Phra Sing, Mueang, Chiang Mai 50200","spa_and_massage"
"Mai Ngarm (Chaengwattana)","Good Well Park, Liang Mueang Samakkee-Chaengwattana","spa_and_massage"
"7 Spa Luxury Pattaya","7 Moo 12 Tappraya Soi 10,Tappraya Rd | Behide Citrus Parc Hotel, Pattaya 20150, Thailand","spa_and_massage"
"Grace Spa (Pattaya)","202/266 moo9 Nongprue Banglamung Pattaya Chonburi Thailand 20150","spa_and_massage"
"Indara Thai Spa and Massage","47/3-7 Rajdamri 1, Rajdamri Road, Pathumwan, Bangkok 10330","spa_and_massage"
"Sook Sabai Health Massage","23/13-14 YJA Building 3rd-4th Floor Soi Saladaeng1, Rama4 Rd, Bangrak, 10500, Silom, Bang Rak, Bangkok","spa_and_massage"
"Chan & Yupa Wellness Spa","12 Soi Sukhumvit10 Klongtoey Bangkok 10110","spa_and_massage"
"Natural Thai Spa & Cafe'","43/9 Moo 22, T.Robwiang , A .Muang Chiangrai, Chiangrai city 57000","spa_and_massage"
"Makkha Health&Spa (Ancient House)","38/1 Soi Ratchamanka 8 Phra Sing Amphoe Mueang, Chiang Mai 50200, Thailand","spa_and_massage"
"Como Shambhala Urban Escape","27 South Sathorn Road Tungmahamek,Sathorn, Bangkok, 10120","spa_and_massage"
"InBalance Spa","NOVOTEL HUA HIN CHA AM BEACH RESORT & SPA  854/2 Burirom Road, Cha Am Beachfront, Petchaburi , 76120 Hua Hin, Thailand","spa_and_massage"
"Slimming Plus (Mega Bangna Branch)","39 Megabangna Shoppingcenter 1st Floor, moo 6, Bang Na-Trat Alley, Bang Kaeo, Bang Phli District, Samut Prakan 10540","spa_and_massage"
"Bio Beaute' Day Spa","195/1 shop2-3, Lakerachada Office Complex, Rachadapisek Road, Klongtoei, Bangkok 10110","spa_and_massage"
"Arayana Spa","5/6 Soi Sainamphung, Sirimangalajan Rd, Chiangmai, 50200","spa_and_massage"
"Siladon Spa Phuket","Siladon Spa Phuket, The Marina Hotel Phuket, 240/9 Phangmuang Sai Kor Rd, Patong, Phuket 83150","spa_and_massage"
"Larnboon Clinic","109 Thipwan apartment Lat krabang soi 1 Lat krabang rd. Lat krabang Bangkok 10520","spa_and_massage"
"Krystal Wellness Spa","341 for you park Bang na-trat road bang na subdistrict bang na bangkok 10260","spa_and_massage"
"CY Wellness & Spa","23 Sala Daeng 1 road,Silom sub district,Bangkok 10500","spa_and_massage"
"Baan Na Thong Healthy & Spa","159/9 Villege No.3 Bangkuwiang Sub-District Bang Kruai District, Nonthaburi 11130 Thailand","spa_and_massage"
"MASON SPA","285 Moo 3, Sukhumvit Road, Na Jomtien, Sattahip, Chon Buri 20250","spa_and_massage"
"Brain Rehab Clinic","23/10 Bang Rak Yai, Bang Bua Thong District, Nonthaburi 11110","spa_and_massage"
"Spa Burasari","18/110 Ruamjai Road, Tambon Patong,  Amphur Kathu Phuket 83150","spa_and_massage"
"Avarah Beauty Clinic","67 Narathiwas Road, Silom, Bangrak, Bangkok 10500","spa_and_massage"
"Let's Relax Phuket Beyond Resort Patong","8 Sawadirak Rd, Tambol Patong, Amphoe Krathu, Phuket 83150","spa_and_massage"
"Let's Relax Berkeley Hotel (Pratunam)","559 The Berkeley Hotel, Pratunam, 10 Floor, Ratchaprarop Road, Kwang Makkasan, Khet Ratchathewee Bangkok 10400","spa_and_massage"
"Let's Relax  Krabi Srilanta Resort Koh Lanta","111 Mu 6 Klong Nin Beach Koh Lanta Yai, Koh Lanta, Krabi 81150","spa_and_massage"
"Let's Relax Mandarin","Mandarin Hotel 662 Rama IV Road(Samyan), Bangkok, 10500 Thailand","spa_and_massage"
"Let's Relax MBK","444 MBK Center 5th Floor, Phayathai Road, Wan Mai, Pathumwan, Bangkok 10330","spa_and_massage"
"Let's Relax Chiang Mai Pavillion","145/27, 145/37 Changklan Road, Chiang Mai Night Bazaar , Thailand","spa_and_massage"
"Let's Relax Phuket Karon","224/2-3 Karon Road, Tambol Karon, Muang, Phuket","spa_and_massage"
"Let's Relax Wake Up Hotel Krabi","121/3 Moo 2 , Tipa Resort Aonang Hotel, B Floor, 1st Floor T. Ao Nang, A.Muang, Krabi 81000","spa_and_massage"
"Let's Relax Phuket 3rd Street","184/14 Pangmuang Sai Kor Rd. Pathong, Krathu, Phuket 83150","spa_and_massage"
"Let's Relax Phuket Millennium Resort Patong","199 Rat-Uthit 200 Pee Road Kathu Patong Patong Muang Phuket Phuket 83150","spa_and_massage"
"Let's Relax Chiang Mai Thapae","97/2-5 Rachadamnoen Rd, T.Phra Singh, Muang Chiang Mai, Thailand","spa_and_massage"
"Let's Relax Spa Chiang Mai One Nimman","Let's Relax One Nimman, Su Thep, Mueang Chiang Mai District, Chiang Mai 50200","spa_and_massage"
"Let's Relax Trang Rua Rasada Hotel","188 Trang-Phattalung Road, Thap Thiang, Mueang Trang District, Trang 92000","spa_and_massage"
"Perception Blind Massage (Silom)","134/3 Silom Road., Bangrak Bangkok, Thailand","spa_and_massage"
"The Touch Therapeutic Massage","11/2 RuamRudee PloenChit Prathumwan Bangkok 10330","spa_and_massage"
